event,time,magnitude,e_magnitude,upperlimit,band,instrument,telescope,source
SN1987A,47451.98,10.44,,,B,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47451.98,9.1,,,I,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47451.98,9.41,,,R,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47451.98,10.53,,,U,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47451.98,10,,,V,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47453.08,10.47,,,B,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47453.08,9.14,,,I,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47453.08,9.45,,,R,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47453.08,10.55,,,U,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47453.08,10.03,,,V,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47454.96,10.53,,,B,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47454.96,9.2,,,I,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47454.96,9.5,,,R,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47454.96,10.65,,,U,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47454.96,10.08,,,V,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47457.96,10.59,,,B,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47457.96,9.25,,,I,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47457.96,9.56,,,R,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47457.96,10.67,,,U,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47457.96,10.13,,,V,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47459.91,10.58,,,B,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47459.91,9.27,,,I,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47459.91,9.6,,,R,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47459.91,10.68,,,U,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47459.91,10.16,,,V,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47461.02,10.61,,,B,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47461.02,9.3,,,I,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47461.02,9.62,,,R,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47461.02,10.67,,,U,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47461.02,10.18,,,V,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47461.93,10.63,,,B,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47461.93,9.3,,,I,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47461.93,9.63,,,R,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47461.93,10.68,,,U,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47461.93,10.21,,,V,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47463.9,10.65,,,B,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47463.9,9.34,,,I,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47463.9,9.67,,,R,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47463.9,10.71,,,U,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47463.9,10.25,,,V,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47465.92,10.69,,,B,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47465.92,9.39,,,I,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47465.92,9.72,,,R,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47465.92,10.76,,,U,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47465.92,10.27,,,V,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47529.5,11.7,,,B,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47529.5,10.5,,,I,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47529.5,10.92,,,R,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47529.5,11.59,,,U,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47529.5,11.48,,,V,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47572.5,12.35,,,B,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47572.5,11.15,,,I,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47572.5,11.53,,,R,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47572.5,12.14,,,U,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47572.5,12.21,,,V,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47599.5,12.59,,,B,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47599.5,11.59,,,I,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47599.5,11.92,,,R,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47599.5,12.48,,,U,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47599.5,12.64,,,V,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47639.5,13.07,,,B,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47639.5,12.07,,,I,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47639.5,12.42,,,R,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47639.5,12.91,,,U,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47639.5,13.1,,,V,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47642.5,13.19,,,B,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47642.5,12.09,,,I,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47642.5,12.38,,,R,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47642.5,12.97,,,U,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47642.5,13.13,,,V,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47654.5,13.22,,,B,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47654.5,12.27,,,I,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47654.5,12.62,,,R,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47654.5,13.02,,,U,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47654.5,13.32,,,V,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47668.5,13.42,,,B,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47668.5,12.52,,,I,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47668.5,12.81,,,R,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47668.5,13.2,,,U,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47668.5,13.5,,,V,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47694.5,13.64,,,B,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47694.5,12.88,,,I,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47694.5,13.04,,,R,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47694.5,13.43,,,U,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47694.5,13.8,,,V,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47789.5,14.69,,,B,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47789.5,13.84,,,I,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47789.5,13.85,,,R,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47789.5,14.35,,,U,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47789.5,14.72,,,V,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47810.5,14.91,,,B,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47810.5,14.17,,,I,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47810.5,14.15,,,R,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47810.5,14.56,,,U,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47810.5,15.01,,,V,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47818.5,14.95,,,B,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47818.5,15.07,,,V,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47840.5,15.13,,,B,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47840.5,14.38,,,I,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47840.5,14.33,,,R,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47840.5,14.81,,,U,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47840.5,15.16,,,V,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47851.5,15.22,,,B,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47851.5,14.45,,,I,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47851.5,14.42,,,R,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47851.5,14.82,,,U,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47851.5,15.27,,,V,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47872.5,15.38,,,B,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47872.5,14.52,,,I,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47872.5,14.47,,,R,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47872.5,14.98,,,U,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47872.5,15.4,,,V,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47889.5,15.49,,,B,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47889.5,14.61,,,I,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47889.5,14.57,,,R,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47889.5,15.23,,,U,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47889.5,15.46,,,V,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47895.5,15.58,,,B,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47895.5,14.77,,,I,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47895.5,14.71,,,R,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47895.5,15.61,,,V,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47936.5,15.88,,,B,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47936.5,14.94,,,I,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47936.5,14.88,,,R,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47936.5,15.73,,,V,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47960.5,16.01,,,B,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47960.5,15.45,,,U,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47960.5,15.88,,,V,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47973.5,16.04,,,B,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47973.5,15.45,,,U,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47973.5,16.01,,,V,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47996.5,16.09,,,B,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47996.5,15.23,,,I,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47996.5,15.13,,,R,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47996.5,16.06,,,V,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47997.5,16.22,,,B,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47997.5,15.22,,,I,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47997.5,15.14,,,R,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47997.5,15.68,,,U,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47997.5,16.07,,,V,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,48012.5,16.28,,,B,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,48012.5,15.3,,,I,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,48012.5,15.23,,,R,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,48012.5,15.73,,,U,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,48012.5,16.12,,,V,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,48017.5,16.2,,,B,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,48017.5,15.34,,,I,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,48017.5,15.25,,,R,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,48017.5,15.55,,,U,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,48017.5,16.15,,,V,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,48044.5,16.46,,,B,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,48044.5,15.52,,,I,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,48044.5,15.41,,,R,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,48044.5,15.75,,,U,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,48044.5,16.33,,,V,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,48070.5,16.47,,,B,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,48070.5,15.67,,,I,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,48070.5,15.41,,,R,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,48070.5,15.7,,,U,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,48070.5,16.43,,,V,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,48075.5,16.55,,,B,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,48075.5,15.61,,,I,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,48075.5,15.42,,,R,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,48075.5,15.92,,,U,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,48075.5,16.38,,,V,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,48103.5,16.66,,,B,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,48103.5,15.71,,,I,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,48103.5,15.55,,,R,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,48103.5,16.11,,,U,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,48103.5,16.48,,,V,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,48114.5,16.7,,,B,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,48114.5,15.71,,,I,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,48114.5,15.53,,,R,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,48114.5,16.1,,,U,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,48114.5,16.52,,,V,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,48144.5,15.83,,,I,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,48144.5,15.62,,,R,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,48144.5,16.63,,,V,,,"1991PASP..103..958W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
